id,customer_id,status,created_at,backer_id,shipto_address,shipto_state,shipto_postalcode,subtotal,tax,store_name,delivery_amount,order_total,delivered_at
9249,577,Delivered,1396253475,99,7 La Follette Way,NJ,66397-9389,200,12,UberFresh,14.98,226.98,1396341676
9252,22,Out for Delivery,1397008452,,16732 Crownhardt Pass,WV,08100-3561,15.91,0.9546,UberMelonX,9.43,26.2946,
9253,886,Out for Delivery,1395830265,120,95 Myrtle Hill,MA,67987,384,23.04,UberFresh,7.63,414.67,
9255,809,Delivered,1402325166,31,8935 Esker Lane,KS,90436,47.25,2.835,UberFresh,19.03,69.115,1402463745
9256,47,Out for Delivery,1396404996,15,3547 Scott Lane,ND,99321-0280,225,13.5,UberFresh,11.42,249.92,
9257,175,Out for Delivery,1394147207,26,26854 Tony Hill,NH,84583,34,2.04,UberMelonX,12.63,48.67,
9258,730,Delivered,1400044793,,46371 Mockingbird Junction,AR,89680,0.99,0.0594,UberMelonX,15.3,16.3494,1400201755
9260,477,Delivered,1398615568,,6839 Quincy Avenue,CA,11370-7111,399,23.94,UberMelonX,13.32,436.26,1398656651
9262,357,Out for Delivery,1401403210,,2 Hauk Crossing,AZ,95871,404.75,24.285,UberMelon,9.6,438.635,
9263,533,New,1399705289,79,24 Eagle Crest Parkway,CT,83841,2048,122.88,UberMelon,2.27,2173.15,
9265,697,Out for Delivery,1394870924,157,417 David Park,NY,87292,35.75,2.145,UberMelon,15.76,53.655,
9266,635,Canceled,1397562541,,597 Kropf Alley,GA,32295,35,2.1,UberMelon,10.87,47.97,
9267,982,Out for Delivery,1399032445,,4561 Grim Center,MT,32464,162,9.72,UberMelon,13.76,185.48,
9268,699,Processing,1398248082,184,510 Butterfield Place,IA,53707,91.5,5.49,UberMelon,19.93,116.92,
9269,489,New,1398708296,184,6 Bluestem Park,MD,85089,68.49,4.1094,UberMelonX,6.73,79.3294,
9271,247,Processing,1396551619,,2 Hoard Circle,WA,16969-7536,20,1.2,UberMelon,6.22,27.42,
9272,453,Canceled,1399221119,135,52031 Valley Edge Avenue,KY,8470,357,21.42,UberFresh,11.86,390.28,
9274,832,Delivered,1400075174,,8231 Hollow Ridge Way,AR,31016-9490,246.25,14.775,UberMelon,18.95,279.975,1400181215
9275,91,New,1402299600,224,74925 Anzinger Pass,WA,80448,39,2.34,UberMelon,14.6,55.94,
9276,145,Out for Delivery,1396948233,,4389 Straubel Way,MI,31683-8257,116.94,7.0164,UberFresh,11.49,135.4464,
9277,475,Processing,1396478441,,560 Glendale Hill,CT,01423-1902,520,31.2,UberMelonX,13.43,564.63,
9278,106,Delivered,1398376813,39,7083 Randy Alley,ME,80655,65.5,3.93,UberFresh,9.47,78.9,1398443548
9280,795,Delivered,1395552721,6,06 Schurz Point,MS,67209-6561,5,0.3,UberMelon,18.3,23.6,1395596621
9282,400,Delivered,1397578510,5,57 Russell Hill,NV,77127,158.5,9.51,UberMelonX,14.81,182.82,1397647301
9284,98,Delivered,1402314324,,25716 Grayhawk Crossing,AR,78315,46.45,2.787,UberMelonX,19.23,68.467,1402391538
9285,21,Out for Delivery,1400827379,44,70 Redwing Terrace,VT,19575,49.9,2.994,UberMelon,18.55,71.444,
9286,877,Delivered,1395293915,67,4957 Fordem Junction,AZ,59758-2226,54.5,3.27,UberMelonX,19.63,77.4,1395441341
9287,504,Processing,1396360724,161,58763 Morrow Place,AK,92745,63.5,3.81,UberMelonX,14.56,81.87,
9288,697,Out for Delivery,1396232924,,417 David Park,NY,87292,244.25,14.655,UberMelonX,11.6,270.505,
9290,649,Canceled,1401947754,,18 Hanover Parkway,TX,64325,47,2.82,UberMelonX,18.92,68.74,
9291,278,Canceled,1400841135,,58 7th Circle,KS,94067,218,13.08,UberFresh,8.63,239.71,
9292,261,Delivered,1401040635,204,24031 Loeprich Way,WI,35228,71.25,4.275,UberMelonX,17.55,93.075,1401091901
9293,50,Delivered,1398254568,147,3109 Daystar Lane,CA,40992,45.67,2.7402,UberFresh,10.97,59.3802,1398422800
9294,644,Delivered,1397122247,143,63470 Brown Alley,HI,44567,119.46,7.1676,UberMelonX,13.61,140.2376,1397182811
9295,380,Delivered,1399663865,,7 Kennedy Center,NC,69460,25,1.5,UberMelon,16.16,42.66,1399703929
9296,841,Delivered,1399406963,236,4 Boyd Place,WV,37329-0319,53.25,3.195,UberMelonX,7.93,64.375,1399589648
9297,79,Processing,1398029946,147,238 Waxwing Terrace,ND,19025,233,13.98,UberMelonX,16.79,263.77,
9298,759,New,1401858280,65,9 Meadow Valley Terrace,NV,61145-6003,5,0.3,UberFresh,16.99,22.29,
9299,769,Processing,1397172260,196,2351 Lawn Circle,DE,72996,67.48,4.0488,UberMelon,15.1,86.6288,
9300,460,Out for Delivery,1397949899,,5680 Susan Center,IA,44088-4433,73.5,4.41,UberFresh,3.24,81.15,
9301,195,Canceled,1397756271,,7 Lakewood Gardens Parkway,RI,64934-2008,196.25,11.775,UberMelon,18.17,226.195,
9302,516,Delivered,1394325313,9,96408 New Castle Trail,WY,13713,42.75,2.565,UberFresh,18.56,63.875,1394436667
9303,338,Out for Delivery,1400139213,,48657 Southridge Junction,NC,52211,121.5,7.29,UberFresh,2.53,131.32,
9304,485,Out for Delivery,1402517310,104,81 Randy Park,NV,19307,64.5,3.87,UberMelon,3.68,72.05,
9305,775,Out for Delivery,1401450347,,50 Truax Junction,WA,14637-6460,334,20.04,UberMelon,5.41,359.45,
9306,987,Processing,1400080509,57,461 Forest Run Parkway,KS,79333,33.75,2.025,UberMelonX,5.33,41.105,
9307,63,Out for Delivery,1395832520,195,546 Dwight Street,NE,69858,233.93,14.0358,UberFresh,6.27,254.2358,
9308,805,Processing,1395767256,,51 Little Fleur Avenue,MO,57094,276.5,16.59,UberMelon,15.61,308.7,
9309,453,New,1394417706,,52031 Valley Edge Avenue,KY,8470,10237.45,614.247,UberFresh,13.85,10865.547,
9310,34,Out for Delivery,1401541455,134,08654 Gulseth Hill,PA,02541-4674,35.5,2.13,UberFresh,6.22,43.85,
9311,293,Processing,1398829313,,142 Blackbird Junction,VT,59184-4639,472.5,28.35,UberMelonX,6.98,507.83,
9312,814,Delivered,1401056667,181,1432 Westridge Parkway,SD,74730-5964,248,14.88,UberMelon,10.26,273.14,1401202237
9313,135,Processing,1400950021,,710 Myrtle Drive,NJ,64958-7873,42.75,2.565,UberMelonX,4.1,49.415,
9315,753,Delivered,1400112470,213,5 Thackeray Parkway,VT,56041-9003,31,1.86,UberMelon,4.1,36.96,1400284666
9317,698,Out for Delivery,1395760707,,250 Fremont Pass,ID,87239,181,10.86,UberMelon,16.32,208.18,
9318,607,New,1400096726,182,6490 Ryan Pass,AR,34731-5733,36,2.16,UberMelon,10.91,49.07,
9319,362,Delivered,1396789388,49,851 Fordem Park,NY,33654,111.75,6.705,UberMelon,4.55,123.005,1396857195
9320,584,Delivered,1395908561,124,85 Lindbergh Place,NY,65339-4384,50.5,3.03,UberMelon,16.26,69.79,1396053888
9321,846,Out for Delivery,1399787643,,54 Towne Avenue,AK,21478,40.5,2.43,UberMelonX,8.53,51.46,
9322,811,Canceled,1394205811,66,1 Fremont Junction,NY,30030,60,3.6,UberFresh,4.22,67.82,
9325,521,Out for Delivery,1395103881,66,6182 Crowley Terrace,TN,91826-5050,55,3.3,UberMelonX,19.25,77.55,
9326,278,Out for Delivery,1394354700,235,58 7th Circle,KS,94067,237.75,14.265,UberMelon,19.63,271.645,
9327,515,Out for Delivery,1398556986,123,630 Hoffman Drive,NH,77322-8082,202.5,12.15,UberMelon,19.53,234.18,
9328,742,Out for Delivery,1401382261,,0561 Colorado Street,MD,24303-3615,107.5,6.45,UberMelonX,11.66,125.61,
9329,405,New,1396721749,,4219 Sherman Way,AL,56727-3407,219.5,13.17,UberMelonX,19.85,252.52,
9331,799,New,1394840390,36,9568 Hermina Junction,CA,55114-7688,2.75,0.165,UberMelonX,5.73,8.645,
9332,561,Out for Delivery,1400759837,122,8 Hovde Street,ME,25547-3785,89.75,5.385,UberMelon,18.08,113.215,
9333,579,Delivered,1394593404,188,21 Crowley Point,AR,38117-8358,48,2.88,UberFresh,8.9,59.78,1394716297
9334,237,Processing,1400262249,,81 Marquette Court,TX,80174,28,1.68,UberMelonX,17.25,46.93,
9335,964,Delivered,1399704827,,365 Sugar Trail,AL,19321,195,11.7,UberMelon,18.99,225.69,1399747884
9336,465,New,1402463292,24,27 Tony Avenue,IN,08950-9487,39.5,2.37,UberMelonX,4.32,46.19,
9337,908,New,1394186187,,084 Thierer Place,NY,29317,315,18.9,UberFresh,19.69,353.59,
9338,423,New,1394421444,,2 Westport Pass,WI,30368,2148,128.88,UberFresh,18.92,2295.8,
9340,846,Processing,1397869882,81,54 Towne Avenue,AK,21478,232,13.92,UberFresh,15.33,261.25,
9341,724,Canceled,1396777615,56,562 Mockingbird Center,NY,91342-3002,263.48,15.8088,UberFresh,9.74,289.0288,
9344,303,Delivered,1400211522,248,79526 Manley Junction,MO,33967-9651,1727.5,103.65,UberMelonX,19.28,1850.43,1400316873
9347,167,Out for Delivery,1400502162,207,2879 Grasskamp Circle,NM,55472-7543,13.44,0.8064,UberFresh,7.78,22.0264,
9349,622,Canceled,1399759616,,0 Utah Point,VT,99343,28.91,1.7346,UberMelon,10.73,41.3746,
9350,26,Delivered,1400505390,226,58362 Comanche Road,CA,04896-3160,186,11.16,UberFresh,5.49,202.65,1400561492
9351,199,New,1395953593,94,086 Welch Parkway,TN,29061-3384,67.25,4.035,UberFresh,3.11,74.395,
9352,631,New,1395128710,176,36820 Maywood Alley,MN,77732,83.5,5.01,UberFresh,4.41,92.92,
9353,726,Processing,1401092053,,5389 Shasta Hill,CO,50887-8783,29.25,1.755,UberFresh,2.3,33.305,
9355,862,Canceled,1397844108,92,9 Golf Course Junction,MN,78315,46.5,2.79,UberMelonX,11.01,60.3,
9357,250,Delivered,1400623927,20,35 Northfield Circle,VT,83988,15,0.9,UberMelonX,13.83,29.73,1400738535
9358,520,New,1400310298,220,70321 Express Lane,WA,56147,398.25,23.895,UberFresh,8.17,430.315,
9359,217,Canceled,1400602703,45,362 Alpine Street,AK,92620,34.25,2.055,UberFresh,7.24,43.545,
9360,496,Processing,1399014859,144,7 Warbler Center,CO,53561,401.25,24.075,UberMelon,18.45,443.775,
9361,160,Out for Delivery,1397414172,,91450 Glendale Parkway,ME,67055-0082,8541.25,512.475,UberFresh,15.05,9068.775,
9363,961,New,1401308863,,4765 Kenwood Circle,MS,93691-6669,108.5,6.51,UberMelonX,8.48,123.49,
9364,599,Processing,1398341660,,290 Aberg Pass,RI,43367-3938,185.25,11.115,UberFresh,4.33,200.695,
9365,42,Canceled,1396475695,,8 Butterfield Avenue,ND,40069,44.95,2.697,UberFresh,6.99,54.637,
9366,272,Processing,1397782267,38,8 Nobel Hill,AR,31487,162.5,9.75,UberFresh,3.32,175.57,
9367,780,Out for Delivery,1397643109,98,3857 Dayton Junction,MN,45104-9223,59.5,3.57,UberFresh,9.58,72.65,
9368,482,Delivered,1395257719,182,26 Harper Court,SD,36407,134.92,8.0952,UberMelonX,4.93,147.9452,1395319329
9369,768,Delivered,1397230200,,378 Lyons Parkway,MO,44535-0572,191,11.46,UberMelonX,14.65,217.11,1397362077
9370,211,Processing,1399511151,112,0 Lillian Street,NH,57168,315,18.9,UberFresh,9.2,343.1,
9371,234,Delivered,1398566743,,9360 Main Pass,NV,26170,95.25,5.715,UberMelonX,5.49,106.455,1398632696
9372,800,Canceled,1398278982,9,46 Muir Avenue,NE,67343,42,2.52,UberMelonX,13.27,57.79,
9373,439,Delivered,1395498889,250,93601 Victoria Pass,GA,19259-4413,10,0.6,UberFresh,18.09,28.69,1395580517
9376,675,New,1394904318,,80247 Pleasure Way,NJ,89055-1331,129.5,7.77,UberMelon,10.56,147.83,
9378,269,Canceled,1394417127,194,402 Bonner Junction,IL,28699-8884,403,24.18,UberMelon,15.9,443.08,
9379,915,Processing,1395703291,,681 Lukken Hill,KS,12897-0512,47.5,2.85,UberMelon,10.43,60.78,
9380,88,Delivered,1402418898,91,921 Loomis Terrace,IL,8380,29.5,1.77,UberMelonX,12.99,44.26,1402549984
9381,944,Out for Delivery,1397695492,,1345 Sycamore Lane,VT,36618-6104,65.5,3.93,UberMelonX,7.42,76.85,
9382,86,New,1394473443,,9 Carpenter Lane,ID,74081-3133,167,10.02,UberMelonX,7.41,184.43,
9383,796,Delivered,1396779730,141,57280 Graedel Alley,MS,47328-7586,405,24.3,UberMelonX,14.68,443.98,1396858531
9384,161,Delivered,1395512576,135,016 Montana Court,IN,17532-4755,249.75,14.985,UberFresh,15.69,280.425,1395530826
9387,522,Delivered,1394201682,,17 David Point,AK,53540,6.93,0.4158,UberMelon,8.72,16.0658,1394223506
9388,186,Delivered,1401014092,,6438 Spohn Crossing,MO,73634-4827,12.75,0.765,UberMelon,3.01,16.525,1401050320
9389,175,New,1395310687,,26854 Tony Hill,NH,84583,276.75,16.605,UberMelonX,13.85,307.205,
9393,135,New,1394471127,,710 Myrtle Drive,NJ,64958-7873,1250,75,UberMelon,3.13,1328.13,
9394,551,New,1400165818,201,730 5th Circle,ME,60348-9697,2266,135.96,UberMelon,13.94,2415.9,
9395,761,New,1400552725,236,7081 Westport Trail,VA,20479-9162,41.75,2.505,UberFresh,10.4,54.655,
9396,633,New,1400535782,15,08314 Shopko Way,CA,81071,286.5,17.19,UberMelonX,5.73,309.42,
9400,109,Delivered,1402551823,172,79 Westend Center,PA,34211,19.5,1.17,UberMelonX,8.79,29.46,1402695257
9402,457,Out for Delivery,1397830203,194,1295 Trailsway Circle,GA,18299-4133,148.5,8.91,UberFresh,8.42,165.83,
9403,541,Out for Delivery,1399988372,,2 Waxwing Court,PA,18694,160,9.6,UberMelon,3.44,173.04,
9404,397,Out for Delivery,1396086980,,716 Acker Circle,IL,34924-8812,52.5,3.15,UberMelonX,2.47,58.12,
9405,50,Processing,1399488597,,257 Comanche Junction,CT,68093-5616,144,8.64,UberMelon,13.09,165.73,
9406,761,Processing,1396498256,174,7081 Westport Trail,VA,20479-9162,22.5,1.35,UberMelon,13.83,37.68,
9407,613,Delivered,1398407296,,38 Elka Street,NV,41397-4159,3.96,0.2376,UberFresh,13.73,17.9276,1398533943
9408,438,Processing,1400187263,,735 Melrose Crossing,LA,83559-2279,40.97,2.4582,UberFresh,17.12,60.5482,
9410,499,Canceled,1398630328,,543 Schlimgen Road,ND,25422,43.25,2.595,UberMelon,9.65,55.495,
9412,117,New,1397194820,157,439 Ruskin Junction,AK,50680,29.25,1.755,UberMelon,4.3,35.305,
9413,496,Delivered,1400530084,142,87 Forest Street,OH,65313-9807,196.5,11.79,UberMelonX,17.11,225.4,1400703610
9414,269,Processing,1400993413,67,2109 Knutson Drive,ID,27313-5840,480.21,28.8126,UberFresh,10.42,519.4426,
9415,870,Processing,1400481947,174,94187 Hallows Hill,MS,81071-6169,116,6.96,UberMelonX,2.91,125.87,
9416,838,Delivered,1394513078,,5179 Swallow Avenue,NM,27877-8626,187.25,11.235,UberMelon,15.68,214.165,1394659248
9417,342,Delivered,1396389727,,1826 Logan Lane,UT,58176-7424,19.9,1.194,UberMelonX,13.48,34.574,1396532393
9421,398,Canceled,1399517900,,61 Messerschmidt Terrace,LA,36155-9988,312.17,18.7302,UberFresh,8.75,339.6502,
9422,281,New,1398414170,27,802 Hoffman Way,ND,4569,42.5,2.55,UberMelon,5.8,50.85,
9423,390,Out for Delivery,1396667619,,7 Calypso Drive,CA,70128,310.5,18.63,UberMelonX,5.37,334.5,
9424,495,Out for Delivery,1395679959,,6 Lakewood Hill,ND,39433-2387,104.5,6.27,UberMelon,7.77,118.54,
9425,333,Delivered,1400118147,,89617 Gateway Plaza,OR,84259,156,9.36,UberFresh,4.43,169.79,1400137088
9426,670,Delivered,1396372338,145,7 Ridgeway Avenue,SD,19192,50.5,3.03,UberFresh,5.33,58.86,1396392850
9427,701,New,1394950271,,3 Morrow Alley,ND,50602-2131,113,6.78,UberMelonX,9.26,129.04,
9428,482,Processing,1397658072,62,5186 Johnson Parkway,FL,91204-1463,147.98,8.8788,UberFresh,3.03,159.8888,
9429,566,Delivered,1395521266,12,385 Center Circle,AZ,07498-1934,102.5,6.15,UberFresh,8.33,116.98,1395667785
9432,690,Processing,1395725734,12,435 Homewood Pass,TX,16060-6864,23,1.38,UberMelon,11.23,35.61,
9433,739,Out for Delivery,1395181414,40,892 Butterfield Drive,IL,88787,7.5,0.45,UberMelon,18.69,26.64,
9434,129,Canceled,1399267266,,850 Pleasure Lane,ID,84059,190,11.4,UberFresh,14,215.4,
9435,801,Delivered,1402389631,250,973 Del Mar Alley,AL,32439,111.5,6.69,UberMelon,18.06,136.25,1402420002
9436,983,Delivered,1395088086,,85 Hagan Trail,IA,71414,42.25,2.535,UberMelonX,19.73,64.515,1395111920
9437,804,New,1400724257,,507 Grim Circle,TN,66426-9090,11.25,0.675,UberMelon,14.37,26.295,
9438,256,Delivered,1396674412,,97 4th Road,WY,80403-0430,44.5,2.67,UberMelon,12.93,60.1,1396821992
9439,755,Out for Delivery,1399637007,126,9 Dunning Avenue,DE,52045-3575,13.5,0.81,UberMelonX,15.8,30.11,
9440,594,Delivered,1395422039,199,6174 Judy Pass,CO,81906-3160,99,5.94,UberFresh,15.62,120.56,1395587682
9441,385,Processing,1401710538,,126 Farragut Parkway,VT,78720,74.25,4.455,UberMelonX,11.57,90.275,
9442,910,Canceled,1401511899,,20957 Gerald Point,KS,38160,73.5,4.41,UberMelonX,9.42,87.33,
9443,438,Canceled,1395792089,,764 Barnett Trail,OH,70951-2843,2029,121.74,UberFresh,3.39,2154.13,
9444,260,Out for Delivery,1401970997,,9 Ramsey Hill,VT,77798-1362,404,24.24,UberFresh,13.26,441.5,
9445,196,Delivered,1394565171,2,78 Homewood Place,TN,56035-4631,290.9,17.454,UberMelon,9.42,317.774,1394657534
9446,933,Out for Delivery,1402356414,,37 Fieldstone Lane,MT,51296,207,12.42,UberMelonX,9.62,229.04,
9448,124,Canceled,1396905264,61,4823 Pierstorff Trail,MO,74834,5,0.3,UberMelonX,8.97,14.27,
9449,461,Delivered,1396460719,,032 Oneill Alley,AK,87449-7410,35,2.1,UberMelonX,15.11,52.21,1396611331
9450,259,Delivered,1400237467,,95 Emmet Pass,OR,18884,165.5,9.93,UberMelonX,13.24,188.67,1400333274
9451,535,Delivered,1400157160,113,6 Crest Line Avenue,TX,81290-2768,136.25,8.175,UberMelon,18.9,163.325,1400217448
9452,993,Out for Delivery,1396335260,85,9157 Florence Place,MI,71184,233.61,14.0166,UberMelonX,3.86,251.4866,
9453,958,Processing,1399962866,,13042 Loomis Park,DE,47780,67.75,4.065,UberMelon,14.75,86.565,
9454,177,New,1399525290,165,62193 Stoughton Street,DE,79601-0145,119.25,7.155,UberMelonX,11.46,137.865,
9455,10,New,1401804302,93,5 Basil Hill,FL,73278-8817,210.46,12.6276,UberFresh,16.78,239.8676,
9456,194,Canceled,1395173065,197,1 Oakridge Circle,MN,73829,303.25,18.195,UberFresh,7.06,328.505,
9458,817,Canceled,1400156024,202,6 Waywood Pass,SD,92280-2161,120.94,7.2564,UberMelon,14.27,142.4664,
9459,694,New,1401739153,52,2046 Hoepker Lane,MN,10479-6189,4,0.24,UberMelonX,12.61,16.85,
9461,563,Out for Delivery,1399167014,,6 Artisan Street,WY,85604,54.5,3.27,UberMelonX,16.59,74.36,
9462,45,New,1400571372,51,35 Dapin Trail,SD,43264,25,1.5,UberMelonX,7.29,33.79,
9463,132,Delivered,1396090418,35,936 South Pass,NJ,98524-1783,68,4.08,UberFresh,6.42,78.5,1396228985
9464,900,Out for Delivery,1396554157,227,10864 Mariners Cove Circle,NY,49484-3180,409.5,24.57,UberMelon,19,453.07,
9466,935,Canceled,1401934026,124,485 Charing Cross Lane,PA,29883,2357.5,141.45,UberMelonX,12.51,2511.46,
9467,764,Delivered,1394723172,134,08514 Lunder Crossing,AK,1547,20.5,1.23,UberMelon,5.03,26.76,1394787815
9468,312,Processing,1396094317,49,20 Hollow Ridge Pass,KS,43087-9150,4.5,0.27,UberFresh,11.43,16.2,
9469,867,Canceled,1400204531,44,01347 Dottie Park,SD,61958-4913,1747,104.82,UberFresh,12.35,1864.17,
9470,396,Canceled,1394977824,85,53791 Bartelt Terrace,IN,39270,53,3.18,UberMelonX,17.46,73.64,
9471,995,New,1399947878,12,5 Morning Terrace,NM,7143,18,1.08,UberMelon,8.87,27.95,
9472,148,New,1395304627,104,023 Ruskin Pass,IA,19412,52.4,3.144,UberFresh,13.51,69.054,
9474,207,Delivered,1399149225,31,56704 Beilfuss Way,NH,94500-5616,62.25,3.735,UberMelonX,3.29,69.275,1399208296
9475,778,Out for Delivery,1397078641,,6 3rd Park,ME,03885-9869,70,4.2,UberMelon,12.08,86.28,
9476,837,Delivered,1394728022,,57 High Crossing Plaza,PA,37388,82.5,4.95,UberFresh,12.05,99.5,1394823603
9478,185,Delivered,1394117189,,6783 Dryden Parkway,HI,91096,33,1.98,UberFresh,11,45.98,1394236016
9479,64,Processing,1395326601,171,482 Browning Parkway,SD,55055-7837,41.75,2.505,UberMelon,8.12,52.375,
9480,729,Delivered,1399556614,157,68970 Sunfield Avenue,WV,90111-7069,24,1.44,UberMelon,14,39.44,1399670643
9482,583,Delivered,1395438204,49,409 Spohn Plaza,NV,26129-6840,240.34,14.4204,UberFresh,4.87,259.6304,1395562482
9483,445,New,1396667919,,01593 Forest Run Hill,SD,52651,259.5,15.57,UberMelon,14.43,289.5,
9485,600,Processing,1401622179,,3498 Hazelcrest Circle,WA,59314-4966,35.25,2.115,UberFresh,9.88,47.245,
9487,840,Out for Delivery,1401495123,,67410 Mesta Park,NM,57984-5120,12897.5,773.85,UberMelonX,19.91,13691.26,
9490,163,Delivered,1397503337,216,87 Haas Circle,WY,10340-3097,277.75,16.665,UberFresh,3.42,297.835,1397656757
9491,861,Out for Delivery,1396396845,104,24081 Almo Park,WY,82805-4374,56.5,3.39,UberMelonX,2.84,62.73,
9492,263,Out for Delivery,1394481738,179,1 Stone Corner Plaza,SC,48793,58.25,3.495,UberMelonX,14.78,76.525,
9493,780,New,1397420890,139,3857 Dayton Junction,MN,45104-9223,396.5,23.79,UberMelon,5.31,425.6,
9494,366,Canceled,1396104377,70,96 Annamark Pass,MA,48892-7088,55,3.3,UberMelonX,6.92,65.22,
9495,383,Out for Delivery,1401418011,,985 Brentwood Avenue,HI,67242,162.75,9.765,UberMelonX,19.75,192.265,
9496,582,Processing,1398483374,,2 Knutson Way,OR,64378-2684,40.5,2.43,UberMelonX,17.33,60.26,
9498,574,Out for Delivery,1396548685,,539 Hansons Terrace,HI,24093,96.5,5.79,UberMelonX,3.47,105.76,
9499,496,Out for Delivery,1398283582,,7 Warbler Center,CO,53561,242.5,14.55,UberFresh,15.98,273.03,
9502,376,New,1397326817,17,1 Banding Avenue,IN,29053-1247,38.5,2.31,UberFresh,17.19,58,
9503,159,Delivered,1395526901,,2483 Meadow Ridge Street,IN,38311,27,1.62,UberFresh,15.66,44.28,1395601459
9504,302,Out for Delivery,1396827184,,01 Ridge Oak Crossing,VT,79750-0728,595,35.7,UberFresh,7.81,638.51,
9506,193,Delivered,1401140336,,396 Atwood Parkway,NJ,73544-2019,240,14.4,UberFresh,10.9,265.3,1401250048
9507,529,Out for Delivery,1402602741,,53 Surrey Hill,MO,54504-3449,13.75,0.825,UberMelonX,9.42,23.995,
9509,168,Canceled,1397864717,59,76432 Sycamore Alley,KY,50742,250,15,UberFresh,2.85,267.85,
9511,997,Delivered,1399435444,222,726 Hollow Ridge Point,DE,81029,24450,1467,UberMelon,12.78,25929.78,1399492164
9512,266,Canceled,1401432021,176,503 Laurel Circle,CO,53540,19.25,1.155,UberMelon,3.9,24.305,
9513,54,Processing,1394570336,242,10 Jay Drive,OR,81055,343.75,20.625,UberMelon,4.71,369.085,
9514,784,Canceled,1395148929,173,8739 Pearson Hill,VT,96304-5936,391.5,23.49,UberMelon,5.85,420.84,
9515,141,Canceled,1401071902,,8421 Little Fleur Alley,LA,26596,216,12.96,UberFresh,14.73,243.69,
9516,746,Canceled,1401404485,,892 Pond Center,HI,87027-1309,266,15.96,UberFresh,4.54,286.5,
9518,772,New,1394748743,56,20 Holmberg Parkway,RI,65705-9319,71.28,4.2768,UberFresh,9.1,84.6568,
9519,150,Processing,1399094463,153,2 Charing Cross Street,WY,92108-4011,46.5,2.79,UberFresh,2.26,51.55,
9520,790,Out for Delivery,1400245184,,0574 Carberry Circle,SC,49481-7921,114.5,6.87,UberFresh,19.3,140.67,
9521,188,Processing,1397829438,148,96830 Heath Place,MT,46521-0287,45.5,2.73,UberFresh,6.9,55.13,
9522,679,Delivered,1400996051,,15 Packers Lane,MS,10178-1760,139,8.34,UberFresh,18.43,165.77,1401113337
9523,192,Processing,1400641904,,97 Debs Park,UT,41907-2990,177.5,10.65,UberMelonX,9.43,197.58,
